id,Sex,W6,W12,W18,W24,Age,target
JL01909,0,30,35,41,33,843,343
JL01910,0,32,37,43,0,793,293
JL01911,0,40,32,38,40,1058,558
JL01912,0,34,50,56,0,730,230
JL01930,1,38,44,46,0,920,420
JL01931,1,47,50,43,35,647,147
JL01932,1,40,44,46,40,699,199
JL01933,1,43,47,51,49,904,404
JL01934,1,36,43,48,48,874,374
JL01935,1,42,45,50,53,808,308
JL01966,1,37,49,51,53,1042,542
JL01967,1,39,49,54,52,829,329
JL01968,1,37,50,55,0,903,403
JL01969,1,44,49,53,54,896,396
JL01970,1,42,47,46,46,587,87
JL01971,1,47,53,44,0,972,472
JL01983,1,35.6,45,48,45,1103,603
JL01984,1,35.6,46,49,48,453,-47
JL01985,1,35.6,45.6,44,0,911,411
JL02021,1,35.6,44,45,43,807,307
JL02022,1,35.6,48,50,0,260,-240
JL02023,1,35.6,52,54,0,1060,560
JL02027,1,35.6,38,42,46,581,81
JL02028,1,35.6,46,49,49,605,105
JL02029,1,35.6,44,40,0,958,458
JL02030,1,35.6,49,44,0,923,423
JL02031,1,35.6,42,44,0,672,172
JL02032,1,35.6,45,44,0,441,-59
JL02037,0,35.6,24,26,0,441,-59
JL02038,0,35.6,29,35,0,441,-59
JL02039,0,35.6,34,43,0,739,239
JL02040,0,35.6,40,53,0,937,437
JL02053,1,35.6,51,53,0,711,211
JL02054,1,35.6,43,43,0,891,391
JL02055,1,35.6,50,44,0,784,284
JL02065,1,35.6,43,53,0,862,362
JL02066,1,35.6,43,48,0,546,46
JL02067,1,35.6,45,53,0,897,397
JL02071,1,35.6,46,50,0,986,486
JL02072,1,35.6,48,44,0,695,195
JL02073,1,35.6,43,45,0,1025,525
JL02099,0,35.6,42,44,0,460,-40
JL02100,0,35.6,44,44,0,965,465
JL02101,0,35.6,50,44,0,695,195
JL02102,0,35.6,47,44,0,847,347
JL02114,1,35.6,49,44,0,983,483
JL02115,1,35.6,52,44,0,850,350
JL02116,1,35.6,42,44,0,593,93
JL02125,0,23,38,45,0,744,244
JL02126,0,23,34,43,0,795,295
JL02127,0,29,44,51,0,588,88
JL02128,0,35,47,55,0,1087,587
JL02129,0,39,50,56,0,829,329
JL02130,0,27,34,46,0,961,461
JL02131,0,25,38,52,0,681,181
JL02132,0,42,58,62,0,986,486
JL02160,1,41,48,49,0,1001,501
JL02161,1,45,55,57,0,1008,508
JL02162,1,42,48,50,0,940,440
JL02166,0,41,53,59,0,748,248
JL02167,0,33,40,43,0,724,224
JL02168,0,28,36,49,0,880,380
JL02169,0,47,58,67,0,596,96
JL02178,1,44,46,50,0,1077,577
JL02179,1,42,48,50,0,780,280
JL02180,1,47,50,44,0,702,202
JL02188,1,41,45,45,0,706,206
JL02189,1,41,48,44,0,488,-12
JL02190,1,38,44,44,0,864,364
JL02195,0,37,55,63,0,636,136
JL02196,0,31,50,61,0,869,369
JL02197,0,28,43,51,0,995,495
JL02198,0,41,60,60,0,700,200
JL02199,0,35.6,45.6,44,0,804,304
JL02200,0,30,43,49,0,846,346
JL02201,0,31,42,48,0,148,-352
JL02202,0,25,25,29,0,804,304
JL02203,0,26,38,31,0,881,381
JL02204,0,38,52,55,0,772,272
JL02205,0,32,40,49,0,555,55
JL02206,0,45,55,59,0,729,229
JL02207,1,49,57,44,0,729,229
JL02208,1,47,58,59,0,622,122
JL02209,1,43,50,52,0,456,-44
JL02225,1,41,48,44,0,696,196
JL02226,1,36,47,43,0,631,131
JL02227,1,40,45,46,0,461,-39
JL02228,1,45,51,54,0,729,229
JL02229,1,37,48,52,0,729,229
JL02230,1,35,45,48,0,865,365
JL02231,0,25,33,38,0,1182,682
JL02232,0,24,30,40,0,1008,508
JL02233,0,29,40,48,0,1019,519
JL02234,0,29,42,48,0,840,340
JL02235,0,31,42,48,0,648,148
JL02236,0,30,38,41,0,934,434
JL02237,0,25,43,36,0,1020,520
JL02238,0,25,29,44,0,843,343
JL02239,0,24,30,37,0,915,415
JL02240,0,28,40,42,0,458,-42
JL02241,0,24,31,38,0,828,328
JL02242,0,25,34,41,0,962,462
JL02266,0,26,34,43,0,956,456
JL02267,0,25,29,34,0,1216,716
JL02268,0,29,36,43,0,1021,521
JL02269,0,27,39,47,0,1261,761
JL02289,1,41,45.6,44,0,958,458
JL02290,1,43,45.6,44,0,916,416
JL02291,1,45,45.6,44,0,258,-242
JL02292,1,41,50,48,0,258,-242
JL02293,1,35,48,45,0,258,-242
JL02294,1,45,51,44,0,832,332
JL02299,0,28,38,44,0,1007,507
JL02300,0,28,36,44,0,414,-86
JL02301,0,24,33,44,0,660,160
JL02302,0,23,27,44,0,712,212
JL02306,1,44,50,44,0,712,212
JL02307,1,43,48,43,0,712,212
JL02308,1,42,46,46,0,543,43
JL02339,1,47,54,52,0,1103,603
JL02340,1,31,45,46,0,696,196
JL02341,1,41,44,47,0,930,430
JL02353,1,42,49,51,0,927,427
JL02354,1,41,49,44,0,847,347
JL02355,1,39,47,52,0,701,201
JL02359,1,45,50,44,0,380,-120
JL02360,1,46,48,35,0,607,107
JL02361,1,43,46,41,0,504,4
JL02371,1,36,41,43,0,635,135
JL02372,1,39,43,45,0,762,262
JL02373,1,45,50,44,0,1023,523
JL02405,1,41,43,47,0,896,396
JL02406,1,36,42,44,0,485,-15
JL02407,1,39,46,45,0,694,194
JL02418,0,26,36,35,0,520,20
JL02419,0,29,41,51,0,694,194
JL02420,0,30,49,57,0,691,191
JL02421,0,12,35,42,0,691,191
JL02422,0,26,28,32,0,691,191
JL02423,0,33,38,45,0,691,191
JL02424,0,25,31,34,0,959,459
JL02425,0,29,45,50,0,880,380
JL02432,1,48,54,44,0,873,373
JL02433,1,42,45,44,0,836,336
JL02434,1,39,49,49,0,396,-104
JL02443,0,23,43,49,0,873,373
JL02444,0,24,36,40,0,899,399
JL02445,0,23,28,32,0,1034,534
JL02446,0,23,31,40,0,1034,534
JL02447,1,35,46,47,0,1034,534
JL02448,1,32,41,42,0,1034,534
JL02449,1,45,54,48,0,684,184
JL02453,1,43,53,54,0,684,184
JL02454,1,43,48,48,0,684,184
JL02455,1,40,46,44,0,803,303
JL02456,1,49,53,49,0,948,448
JL02457,1,45,49,50,0,515,15
JL02458,1,47,52,51,0,920,420
JL02473,0,29,49,53,0,796,296
JL02474,0,24,32,38,0,635,135
JL02475,0,31,50,57,0,917,417
JL02476,0,32,48,50,0,1078,578
JL02489,0,27,36,39,0,1057,557
JL02490,0,28,38,46,0,1106,606
JL02491,0,28,42,50,0,677,177
JL02492,0,35,52,56,0,677,177
JL02502,1,39,42,46,0,677,177
JL02503,1,49,53,53,0,677,177
JL02504,1,45,45.6,44,0,677,177
JL02508,1,54,60,44,0,668,168
JL02509,1,46,48,52,0,356,-144
JL02510,1,38,46,44,0,404,-96
JL02560,1,43,47,51,0,677,177
JL02561,1,47,51,44,0,474,-26
JL02562,1,52,45.6,44,0,609,109
JL02579,1,40,48,46,0,497,-3
JL02580,1,46,50,51,0,295,-205
JL02581,1,39,45,48,0,830,330
JL02600,0,31,42,46,0,740,240
JL02601,0,23,30,37,0,1197,697
JL02602,0,26,35,40,0,659,159
JL02603,0,32,50,60,0,659,159
JL02627,0,20,23,30,0,659,159
JL02628,0,25,39,47,0,659,159
JL02629,0,30,37,41,0,896,396
JL02630,0,36,52,61,0,886,386
JL02641,1,38,42,42,0,918,418
JL02642,1,42,47,33,0,679,179
JL02643,1,43,46,39,0,878,378
JL02647,1,44,48,49,0,648,148
JL02648,1,42,47,49,0,676,176
JL02649,1,47,51,55,0,812,312
JL02653,0,27,35,40,0,629,129
JL02654,0,30,46,49,0,892,392
JL02655,0,35,46,50,0,1105,605
JL02656,0,30,42,45,0,575,75
JL02680,1,38,45.6,44,0,882,382
JL02681,1,39,44,36,0,652,152
JL02682,1,43,47,50,0,364,-136
JL02694,1,39,46,44,0,650,150
JL02695,1,42,46,50,0,564,64
JL02696,1,47,54,58,0,476,-24
JL02710,0,26,38,47,0,961,461
JL02711,0,31,41,48,0,952,452
JL02712,0,26,34,38,0,905,405
JL02713,0,28,42,47,0,811,311
JL02714,0,23,29,35,0,923,423
JL02715,0,33,48,54,0,895,395
JL02716,0,25,31,36,0,981,481
JL02717,0,23,34,38,0,981,481
JL02749,1,45,51,54,0,646,146
JL02750,1,35,46,44,0,849,349
JL02751,1,38,47,48,0,791,291
JL02752,1,34,50,52,0,997,497
JL02753,1,42,48,49,0,850,350
JL02754,1,42,46,49,0,920,420
U113197,0,36.9,47.8,44.7,0,795,295
U113204,0,28.8,34.4,34.5,0,731,231
U113211,0,22.9,26.9,44,0,973,473
U113218,0,26,32.9,32.8,0,946,446
U113365,1,42.5,52.1,53.8,0,417,-83
U113372,1,34.8,51.7,53.4,0,811,311
U113379,1,44.3,49.8,49.3,0,647,147
U113449,0,28.1,33.1,37.9,0,708,208
U113456,0,24.8,29.2,36.7,0,929,429
U113463,0,30.7,33.7,43,0,739,239
U113470,0,23.5,30.9,43.8,0,903,403
U113477,1,30.6,36.3,41.1,0,1154,654
U113484,1,41.4,39.7,38.9,0,938,438
U113491,1,30.7,36.4,31.6,0,589,89
U113547,0,33.4,39.1,42.2,0,1008,508
U113554,0,25.9,34,45.6,0,974,474
U113561,0,23,26.1,26.5,0,863,363
U113568,0,25.5,35.6,39.9,0,827,327
U113631,1,31.3,34,30.2,0,1025,525
U113638,1,33.9,42.4,33.3,0,675,175
U113645,1,36.9,42.1,34.4,0,1196,696
U113722,0,26.6,31.5,30.7,0,647,147
U113729,0,23.9,29.5,32.1,0,554,54
U113736,0,23.6,27.9,27.5,0,866,366
U113743,0,24.6,30.2,34.8,0,831,331
U113778,1,41.6,47.3,49.3,0,624,124
U113785,1,35.7,37.4,36.9,0,830,330
U113792,1,40.8,44.1,45.4,0,561,61
U113869,0,22.3,26.1,31.9,0,758,258
U113876,0,21.5,22.7,29.5,0,939,439
U113883,0,28.8,35.2,43.6,0,684,184
U113890,0,27.1,29.7,34.9,0,813,313
U113946,1,33.2,35,33,0,761,261
U113953,1,36.6,40.9,42.2,0,830,330
U113960,1,30.4,35.1,35.6,0,670,170
U113967,1,42.7,48.3,50.6,0,846,346
U113974,1,36.5,42,48.9,0,914,414
U113981,1,36.7,45.5,47.3,0,967,467
U114198,1,31.9,35.6,34.4,36.1,1007,507
U114205,1,40.3,53.2,56.9,51.5,762,262
U114212,1,33.5,38.4,45.6,0,1146,646
U114240,0,23.9,29.3,34,32.9,953,453
U114247,0,22.6,29.6,35.2,36.1,669,169
U114254,0,22.1,24.7,29.4,0,956,456
U114261,0,23.5,27.2,27.2,0,1052,552
U114268,1,30.8,33.8,34.5,37.8,774,274
U114275,1,34.7,34.5,39.1,0,719,219
U114282,1,31.4,33.6,36.5,35.3,914,414
U114317,1,35.3,40.2,48,0,634,134
U114324,1,30.4,34.6,42.9,31.7,955,455
U114331,1,32.8,38.5,47.1,0,716,216
U114408,1,30.1,36.3,45,39.7,821,321
U114415,1,32.1,38.8,46.1,0,610,110
U114422,1,37,41.5,44.1,49.1,810,310
U114520,0,25.2,32.3,27.7,29.4,723,223
U114527,0,28.8,35.8,40.5,0,919,419
U114534,0,24.1,28.8,32,29.3,891,391
U114541,0,29.3,35.3,40.1,47.8,710,210
U114590,1,32.8,35.9,40.7,37,960,460
U114597,1,29,32.9,33.8,29.1,895,395
U114604,1,38,38.6,45.5,44.4,1077,577
U114611,0,26.1,33.7,39.7,28.7,906,406
U114618,0,26.4,36.8,40.1,43.7,927,427
U114625,0,25.1,31.7,44,0,819,319
U114632,0,24.9,30,40.1,0,878,378
U114737,1,31.6,33.5,35.2,0,511,11
U114744,1,34.5,34.4,35.1,0,564,64
U114751,1,45.7,49.7,52.7,0,759,259
U114835,1,35.6,45.3,48.4,0,759,259
U114842,1,41.9,48.5,51.7,49,759,259
U114849,1,34.9,43.7,45.4,0,727,227
U114926,0,24,31.8,42.3,46.9,874,374
U114933,0,23.6,45.6,30.8,38.3,727,227
U114940,0,24.4,28.5,29.6,33,795,295
U114947,0,24.8,30.3,31.4,34.6,911,411
U114954,1,27.9,30.1,31.7,29.6,788,288
U114961,1,35.8,42.6,43.7,32.1,938,438
U114968,1,34.4,41.8,43.3,44.6,921,421
U115052,0,28.1,34.1,44,0,797,297
U115059,0,26,33.2,29,32.4,953,453
U115066,0,28.8,30.8,34.9,34.1,514,14
U115073,0,28.9,38.2,40,40.8,862,362
U115199,1,35.6,43,50.7,43.4,919,419
U115206,1,29.1,31.9,33.4,0,1035,535
U115213,1,29.3,31.7,33.8,33.8,886,386
U115332,1,42.5,48.7,49.4,41.1,662,162
U115339,1,34.9,45.1,44,0,1054,554
U115346,1,46.1,51.6,44,0,874,374
U115472,1,35.3,41.3,45.7,38.2,476,-24
U115479,1,32.4,39.4,44.8,43.6,467,-33
U115486,1,31.3,39,38.6,34.7,839,339
U115661,0,26.6,29.2,41.5,47.4,800,300
U115668,0,27.8,31.8,40.5,49.9,1070,570
U115675,0,27.4,30.2,32.6,31.4,1032,532
U115682,0,30.2,30.6,35.6,39.4,1056,556
U115710,1,41.3,45.6,42.9,38.9,766,266
U115717,1,33.5,38.8,46.8,49.6,1005,505
U115724,1,40.5,42.8,47.5,44.1,816,316
U115731,1,37.1,42.2,36.2,36,968,468
U115738,1,33.8,37,35.5,37.9,922,422
U115745,1,33.7,37.9,42.6,0,1236,736
U115773,1,35.5,41.8,45.3,42.1,1061,561
U115780,1,33.9,42,45.5,0,693,193
U115787,1,36.7,39.8,41.5,0,789,289
U115953,1,29.1,34.6,42.9,39.7,731,231
U115960,1,31.1,34.7,44,0,724,224
U115967,1,29.2,33.3,37.8,36.9,820,320
U115995,1,33.1,36.9,39.3,39.3,393,-107
U116002,1,39.2,46.2,49.7,0,1001,501
U116009,1,34.8,43.9,48.2,47.4,851,351
U116142,0,27.8,35.3,43.9,0,652,152
U116149,0,29.6,38.2,55,48.2,955,455
U116156,0,31.7,45.5,57.6,60,705,205
U116163,0,29.7,43,52.5,51.7,929,429
U116345,1,32.9,36.9,37.1,39.2,942,442
U116352,1,35,40.4,46.1,0,851,351
U116359,1,33.4,36.7,39.6,41.4,780,280
U116366,1,30.6,34.2,34.1,0,618,118
U116373,1,36.7,38.5,44,0,1268,768
U116380,1,38.2,44.2,48.8,38.7,688,188
U116436,1,32.6,35.7,36.8,0,439,-61
U116443,1,37.6,39,39.6,37,869,369
U116450,1,32.3,33.6,34.3,35.1,728,228
U116583,0,23.2,24.7,27.3,27.1,885,385
U116590,0,25.3,30.4,39.1,37,933,433
U116597,0,23.4,27.1,33.8,37.4,1232,732
U116604,0,27,31.7,44,0,1248,748
U116828,1,31.1,33.2,34.2,0,922,422
U116835,1,30.9,34,38,39.2,432,-68
U116842,1,31,35.5,40.9,39.3,695,195
U117017,0,22.9,25,31.7,33.8,979,479
U117024,0,23.8,26.9,33.3,36.2,1100,600
U117031,0,25.9,31.6,38.1,40.9,843,343
U117038,0,25.9,29.2,34.9,39.2,937,437
U117045,1,34.7,38.5,44.7,46.9,774,274
U117052,1,31.8,36.5,42.9,0,825,325
U117059,1,37.3,42.1,47.3,40.4,950,450
U117066,0,23.1,27.2,31.9,31.2,711,211
U117073,0,22.6,28.4,40.2,39.5,781,281
U117080,0,23.2,29.5,26.9,26,961,461
U117087,0,24.6,26.1,33.1,34.2,857,357
U117115,0,33.8,38,53.1,56.7,1086,586
U117122,0,24.4,29.4,33.1,32.5,815,315
U117129,0,24.5,32,39.9,43,1129,629
U117136,0,25.9,29.2,39.9,40.1,909,409
U117241,1,35.7,43,49.8,50,1110,610
U117248,1,34.3,40.1,45.1,46.3,809,309
U117255,1,33.8,40.8,49.6,48.5,850,350
U117262,1,30.1,32.2,42.9,0,1065,565
U117269,1,31.4,33.9,38.9,0,1162,662
U117276,1,33.6,39.7,49.3,45.5,622,122
U117283,1,30.4,34.9,40.4,36,616,116
U117290,1,30.2,32.2,41.2,32.1,1019,519
U117297,1,31.3,35,42.1,33.4,1064,564
U117353,1,32.1,35,41.3,43.8,1013,513
U117360,1,31,32.9,38.6,39.9,1097,597
U117367,1,39.2,42.3,46.7,46.2,928,428
U117402,0,25.1,30.1,34.7,34.7,826,326
U117409,0,27.3,34.1,38.1,39.4,796,296
U117416,0,28.1,32.8,45.5,39.5,882,382
U117423,0,21.9,25.3,30.8,29.6,1079,579
U117430,1,37,43.6,44,0,1011,511
U117437,1,30.5,31.6,34.1,36.1,905,405
U117444,1,36,40.4,50.9,40.3,450,-50
U117472,1,33.4,37.2,45.8,48.3,1043,543
U117479,1,40.2,46.6,44,0,1065,565
U117486,1,34.3,40,41.8,0,954,454
U117731,1,30.8,36.6,38.5,36.3,418,-82
U117738,1,36.1,41.8,45.3,39.9,663,163
U117745,1,32,36.6,44,0,1096,596
U117752,0,30.1,32,43.6,40.6,747,247
U117759,0,27.4,33.6,38.4,40.9,505,5
U117766,0,22.6,27.2,36.1,0,1004,504
U117773,0,24.6,27.1,30.4,29.9,935,435
U117850,1,31.9,34.1,39.8,40.9,698,198
U117857,1,38.3,42.5,51.3,0,828,328
U117864,1,32.1,34.8,41.6,45.8,962,462
U117948,0,30,32.9,38.5,45.7,672,172
U117955,0,27.9,31.6,36.3,40.2,1092,592
U117962,0,28.2,29.5,36.3,38.9,1005,505
U117969,0,23.8,26.6,44,0,1005,505
U117976,1,31.2,33.4,39.5,46.1,1001,501
U117983,1,32.3,36.9,43,45.2,423,-77
U117990,1,28,30.1,34,37.1,837,337
U118067,0,26.2,29,33,0,1061,561
U118074,0,25.6,29.7,29,25.9,1085,585
U118081,0,23.5,25.6,29.8,32.1,681,181
U118088,0,25.3,29.6,44,0,968,468
U118095,0,29.2,39.9,50.1,60,1099,599
U118102,0,29.1,34.4,35.4,40.2,504,4
U118109,0,24.3,30.9,35,0,923,423
U118116,0,25.3,35,40.2,40.6,907,407
U118165,1,31.7,34.3,38.7,40,640,140
U118172,1,32.2,38.3,41.7,0,880,380
U118179,1,31.6,33.1,36.4,34.8,974,474
U118186,0,21.9,25.3,31.7,40.2,701,201
U118193,0,30.7,32,39.4,39.3,1050,550
U118200,0,23.9,29.3,36,37.4,1015,515
U118207,0,23.3,27.2,33.8,38.3,1069,569
JL03025,1,35,45,40,35,741,241
JL03026,1,36,43,44,44,1058,558
JL03027,1,34,44,46,40,853,353
JL03034,0,43,53,60,60,782,282
JL03035,0,31,43,50,50,899,399
JL03036,0,32,39,45,40,979,479
JL03037,0,25,35,38,40,832,332
JL03041,0,30,49,52,50,1133,633
JL03042,0,34,53,53,51,938,438
JL03043,0,37,35,38,39,1252,752
JL03044,0,35,49,44,0,736,236
JL03052,0,28,33,32,36,1021,521
JL03053,0,30,41,44,43,443,-57
JL03054,0,38,53,58,56,1078,578
JL03055,0,25,31,37,0,1025,525
JL03060,1,46,55,53,38,878,378
JL03061,1,41,51,52,48,732,232
JL03062,1,42,49,55,55,963,463
JL03073,1,42,48,51,53,1028,528
JL03074,1,43,46,48,33,868,368
JL03075,1,38,45,44,0,780,280
JL03082,0,34,53,60,42,778,278
JL03083,0,25,37,43,37,505,5
JL03084,0,32,47,51,38,745,245
JL03085,0,36,54,58,0,903,403
JL03107,1,39,50,50,0,930,430
JL03108,1,37,48,47,46,656,156
JL03109,1,42,46,49,45,587,87
JL03110,1,47,51,44,0,923,423
JL03111,1,42,49,51,36,826,326
JL03112,1,45,46,46,44,498,-2
JL03113,0,42,56,59,63,792,292
JL03114,0,35,54,58,64,967,467
JL03115,0,31,39,44,43,991,491
JL03116,0,35,50,55,52,818,318
JL03117,0,23,42,47,35,768,268
JL03118,0,24,30,39,44,973,473
JL03119,0,24,32,35,35,1340,840
JL03120,0,35,50,53,51,1200,700
JL03149,1,32,45,35,37,1099,599
JL03150,1,43,50,47,41,754,254
JL03151,1,29,41,43,41,1091,591
JL03152,1,42,48,50,44,881,381
JL03153,1,45,52,44,0,1043,543
JL03154,1,47,52,55,48,1093,593
JL03185,0,43,52,55,0,832,332
JL03186,0,38,59,58,53,882,382
JL03187,0,36,53,57,0,608,108
JL03188,0,31,48,51,0,753,253
JL03205,0,21,23,25,26,691,191
JL03206,0,26,43,39,0,705,205
JL03207,0,29,42,48,47,794,294
JL03208,0,24,28,34,32,578,78
JL03209,0,23,27,27,32,1111,611
JL03210,0,24,28,32,33,780,280
JL03211,0,29,35,37,41,1081,581
JL03212,0,39,44,56,60,907,407
JL03225,1,41,52,44,0,1088,588
JL03226,1,51,58,57,33,1256,756
JL03227,1,46,51,50,50,377,-123
JL03241,0,29,39,44,0,934,434
JL03242,0,33,50,44,31,1039,539
JL03243,0,26,37,38,43,723,223
JL03244,0,30,44,39,0,741,241
JL03278,1,45,53,51,35,1154,654
JL03279,1,48,54,55,0,703,203
JL03280,1,41,49,51,47,839,339
JL03285,0,29,42,44,0,683,183
JL03286,0,26,40,46,47,966,466
JL03287,0,23,42,48,51,533,33
JL03288,0,41,59,64,68,813,313
JL03306,1,48,56,44,0,889,389
JL03307,1,43,50,44,0,902,402
JL03308,1,47,55,44,0,649,149
JL03316,0,29,40,44,46,450,-50
JL03317,0,27,36,44,0,803,303
JL03318,0,32,42,44,51,1058,558
JL03319,0,26,36,44,38,618,118
JL03330,1,42,45,44,0,1211,711
JL03331,1,48,45.6,44,0,1031,531
JL03332,1,49,54,44,0,573,73
JL03357,1,43,49,49,40,349,-151
JL03358,1,30,37,39,0,377,-123
JL03359,1,30,31,33,0,818,318
JL03360,1,48,53,44,0,680,180
JL03361,1,40,47,44,46,705,205
JL03362,1,48,45.6,44,0,470,-30
JL03384,1,45,55,46,0,860,360
JL03385,1,39,43,45,0,345,-155
JL03386,1,45,52,54,53,664,164
JL03393,0,24,32,37,38,562,62
JL03394,0,28,43,47,0,783,283
JL03395,0,28,38,42,0,860,360
JL03396,0,21,24,25,26,701,201
JL03417,1,45,53,44,0,617,117
JL03418,1,48,54,53,0,1071,571
JL03419,1,50,61,44,0,372,-128
JL03420,0,28,39,35,0,646,146
JL03421,0,29,39,24,0,413,-87
JL03422,0,28,40,44,43,555,55
JL03423,0,24,34,32,23,550,50
JL03427,0,30,38,41,44,1223,723
JL03428,0,26,37,39,43,759,259
JL03429,0,38,46,51,53,808,308
JL03430,0,24,29,31,35,957,457
JL03444,1,37,49,49,0,1026,526
JL03445,1,41,45,44,48,769,269
JL03446,1,42,49,47,0,707,207
JL03455,1,45,51,50,0,1110,610
JL03456,1,43,51,44,0,728,228
JL03457,1,43,50,48,50,671,171
JL03468,1,44,53,44,0,526,26
JL03469,1,45,50,50,40,1077,577
JL03470,1,41,48,49,42,371,-129
JL03471,1,35,45.6,44,0,878,378
JL03472,1,37,48,46,0,1018,518
JL03473,1,40,49,48,47,348,-152
JL03509,0,26,32,39,39,668,168
JL03510,0,26,41,45,48,1200,700
JL03511,0,29,43,51,50,944,444
JL03512,0,26,35,41,42,832,332
JL03513,1,45,51,52,0,994,494
JL03514,1,43,52,50,44,1024,524
JL03515,1,39,47,45,0,629,129
JL03525,1,31,41,40,46,846,346
JL03526,1,45,51,49,0,706,206
JL03527,1,45,56,50,0,980,480
JL03532,1,33,37,44,42,720,220
JL03533,1,35,31,44,0,569,69
JL03534,1,38,39,48,41,955,455
JL03573,1,48,55,51,0,393,-107
JL03574,1,41,40,31,0,1091,591
JL03575,1,45,50,47,0,612,112
JL03582,0,29,38,48,52,573,73
JL03583,0,24,33,38,38,718,218
JL03584,0,27,33,40,41,1056,556
JL03585,0,28,45.6,44,0,811,311
JL03590,0,23,25,30,33,981,481
JL03591,0,55,59,64,41,212,-288
JL03592,0,33,38,40,45,871,371
JL03593,0,32,39,41,42,738,238
JL03603,1,44,49,51,45,807,307
JL03604,1,47,52,53,0,832,332
JL03605,1,50,59,44,0,827,327
JL03640,0,31,45,58,52,650,150
JL03641,0,26,34,37,44,513,13
JL03642,0,29,34,41,43,1000,500
JL03643,0,31,35,43,45,892,392
JL03651,1,38,48,48,50,839,339
JL03652,1,42,53,44,0,910,410
JL03653,1,43,52,53,49,742,242
JL03696,1,53,58,59,0,452,-48
JL03697,1,48,55,36,28,816,316
JL03698,1,51,62,44,0,626,126
JL03721,0,33,50,53,44,1182,682
JL03722,0,35,51,55,54,478,-22
JL03723,0,32,39,44,0,763,263
JL03724,0,26,32,38,41,1214,714
JL03758,1,51,54,55,53,391,-109
JL03759,1,55,58,47,28,810,310
JL03760,1,43,44,45,41,946,446
JL03764,1,45,49,44,0,955,455
JL03765,1,53,57,44,0,937,437
JL03766,1,45,50,51,0,480,-20
JL03775,1,41,51,53,51,551,51
JL03776,1,42,48,49,0,698,198
JL03777,1,46,51,47,0,979,479
JL03781,1,45,45.6,44,0,640,140
JL03782,1,48,45.6,44,0,731,231
JL03783,1,47,45.6,44,0,329,-171
JL03796,0,29,36,42,37,328,-172
JL03797,0,31,46,50,51,328,-172
JL03798,0,42,61,71,72,920,420
JL03799,0,36,49,56,0,860,360
JL03800,0,30,41,41,36,891,391
JL03801,0,22,31,28,29,683,183
JL03802,0,27,35,44,0,809,309
JL03803,0,30,43,44,0,1035,535
JL03808,1,47,45.6,44,0,377,-123
JL03809,1,43,45.6,44,0,459,-41
JL03810,1,41,45.6,44,0,313,-187
JL03817,1,41,45.6,44,0,313,-187
JL03818,1,43,45.6,44,0,313,-187
JL03819,1,44,45.6,44,0,307,-193
JL03824,0,35.6,45.6,44,0,307,-193
JL03825,0,35.6,45.6,44,0,307,-193
JL03826,0,35.6,45.6,44,0,78,-422
JL03827,0,35.6,45.6,44,0,78,-422
JL03834,1,41,45.6,44,0,78,-422
JL03835,1,48,45.6,44,0,78,-422
JL03836,1,33,45.6,44,0,303,-197
JL03837,0,35.6,45.6,59,0,303,-197
JL03838,0,35.6,45.6,60,0,303,-197
JL03839,0,35.6,45.6,55,0,752,252
JL03840,0,35.6,45.6,48,0,724,224
U118627,0,26.2,38.7,40.1, ,1011,511
U118634,0,25.7,33,32.2, ,865,365
U118641,0,26.3,39.1,43.6,38.8,615,115
U118648,0,32.1,43.1,47.9,44.4,458,-42
U118718,1,38.6,50.8,46.9,36.7,948,448
U118725,1,33.6,47.4,46,25.4,984,484
U118732,1,35.2,44,45.1,0,761,261
U118739,0,25.8,36.8,35.9,33.9,749,249
U118746,0,25.9,28.5,26.7,0,362,-138
U118753,0,25.9,33.9,38.3,32.4,814,314
U118760,0,28,45.9,57.7,50.4,361,-139
U118956,1,43.2,48,52.3,52.6,1016,516
U118963,1,36.6,47.7,45.5,0,857,357
U118970,1,32.5,43.3,44.8,44,949,449
U119047,0,34.6,52.8,56.8,54.9,674,174
U119054,0,24.3,29.5,30.9,29.9,1035,535
U119061,0,31.6,49.5,63.1,62.3,921,421
U119068,0,36,53.1,61.9,55.4,758,258
U119194,0,33,50.8,58.9,57.5,862,362
U119201,0,38.85,62.6,55.9,0,767,267
U119208,0,38.7,48.5,54.5,57.9,965,465
U119215,0,30.6,38.1,43.2,42.5,149,-351
U119369,1,38.8,46.9,49.6,48.3,994,494
U119376,1,44.3,42.9,56,0,848,348
U119383,1,34,41.7,41.26666667,0,852,352
U119411,1,32.6,40,36.7,37.6,266,-234
U119418,1,33.2,43.2,41,39.6,430,-70
U119425,1,41.4,41.75,32,0,1177,677
U119474,0,27,36.5,37.9,0,855,355
U119481,0,27.6,40.1,43.8,36.5,339,-161
U119488,0,23.9,30.8,32.5,33,654,154
U119495,0,24.5,36.5,35.6,36.3,927,427
U119502,0,24.2,27.1,30.2,30.6,1100,600
U119509,0,29.8,41.7,46.2,39.4,899,399
U119516,0,40.6,59.6,65.4,66,1181,681
U119523,0,29.2,41.2,39.7,35,753,253
U119649,1,33.2,39.5,41.8,0,904,404
U119656,1,37.1,46.3,48.8,45.7,901,401
U119663,1,29.5,35.7,36.7,35.9,583,83
